flight,long,lat,alt,manufacturer,model,squawk,mph,spotted,cluster,anomaly
N61TF,-118.628,34.629,0.29097605893186,BOMBARDIER INC,BD-100-1A10,7771.0,0.8285714285714285,2022-11-25 12:00:00,3,False
N619RX,-118.244,34.5516,0.1542868835686515,LEARJET INC,45,5726.0,0.5923809523809525,2022-11-25 12:10:00,1,False
EJA566,-118.784,34.9028,0.14998976877429915,CESSNA,560XL,7630.0,0.7047619047619047,2022-11-25 12:10:00,2,False
N305PB,-118.299,34.3942,0.10374462860650706,GULFSTREAM AEROSPACE,G-IV,7724.0,0.6133333333333333,2022-11-25 12:20:00,1,False
N7855L,-118.235,34.7111,0.07407407407407407,CIRRUS DESIGN CORP,SR22,3725.0,0.7047619047619047,2022-11-25 12:20:00,1,False
SKW3402,-118.209,34.6987,0.17945569879271533,EMBRAER S A,ERJ 170-200 LR,3337.0,0.700952380952381,2022-11-25 12:20:00,1,False
SWA2238,-117.975,34.685,0.14221403724166154,BOEING,737-7H4,6742.0,0.6971428571428571,2022-11-25 12:20:00,1,False
FFL830,-118.219,34.7595,0.2637609985676284,Unknown,Unknown,1347.0,0.8285714285714285,2022-11-25 12:20:00,1,False
N923EA,-118.231,34.816,0.34131368937998774,DASSAULT,FALCON 900 EX,6702.0,0.8152380952380953,2022-11-25 12:20:00,1,False
EJA562,-118.325,34.6143,0.267853488847964,TEXTRON AVIATION INC,680A,1365.0,0.8247619047619048,2022-11-25 12:20:00,3,False
N5699K,-118.182,34.714,0.018825455289543686,BEECH,S35,433.0,0.7047619047619047,2022-11-25 12:20:00,1,False
AAL1208,-118.052,34.6327,0.09617352158788622,BOEING,737-823,2244.0,0.5961904761904762,2022-11-25 12:30:00,1,False
UAL2414,-117.706,34.6076,0.2510742786985881,AIRBUS,A319-131,2722.0,0.8019047619047619,2022-11-25 12:30:00,0,False
N702SJ,-118.254,34.5889,0.055248618784530384,BOMBARDIER INC,CL-600-2B19,4615.0,0.7047619047619047,2022-11-25 12:30:00,1,False
N377RC,-118.152,34.6948,0.1252302025782689,PIPER,AEROSTAR 601P,1200.0,0.380952380952381,2022-11-25 12:30:00,1,False
EJA423,-117.836,34.3566,0.20830775526908124,EMBRAER EXECUTIVE AIRCRAFT INC,EMB-505,5703.0,0.660952380952381,2022-11-25 12:30:00,0,False
UAL2487,-118.36,34.5646,0.04563126662574177,AIRBUS,A319-132,1426.0,0.4552380952380953,2022-11-25 12:30:00,1,False
SWA3476,-118.891,34.9233,0.2846326989973399,BOEING,737-800,5704.0,0.8247619047619048,2022-11-25 12:30:00,2,False
AAL1271,-118.219,34.5767,0.1483527726621649,BOEING,737-823,5770.0,0.6666666666666667,2022-11-25 12:40:00,1,False
REH13,-118.227,34.5949,0.022099447513812154,EUROCOPTER DEUTSCHLAND GMBH,EC 135 P2+,1206.0,0.7047619047619047,2022-11-25 12:40:00,1,False
LXJ597,-118.157,34.5194,0.3578882750153468,BOMBARDIER INC,BD-100-1A10,1310.0,0.8285714285714285,2022-11-25 12:40:00,1,False
N262WH,-118.143,34.6489,0.056680990382647845,CIRRUS DESIGN CORP,SR22T,3764.0,0.7047619047619047,2022-11-25 12:40:00,1,False
AAL1981,-118.215,34.5267,0.2510742786985881,AIRBUS INDUSTRIE,A319-132,2272.0,0.8247619047619048,2022-11-25 12:40:00,1,False
N105BK,-118.713,34.8315,0.30079803560466545,DASSAULT AVIATION,MYSTERE FALCON 900,5715.0,0.8457142857142856,2022-11-25 12:40:00,2,False
N350BV,-117.749,34.8448,0.19684878248414162,CESSNA,525A,6735.0,0.7047619047619047,2022-11-25 12:40:00,0,False
DAL2904,-118.415,34.3275,0.292817679558011,AIRBUS INDUSTRIE,A320-211,6615.0,0.7485714285714287,2022-11-25 12:40:00,3,False
SWA1778,-118.571,34.9621,0.2846326989973399,BOEING,737-800,7627.0,0.8361904761904762,2022-11-25 12:40:00,2,False
N93WP,-118.135,34.7202,0.013505217925107428,PIPER,PA-28-140,416.0,0.7047619047619047,2022-11-25 12:40:00,1,False
N5699K,-118.207,34.6109,0.04870063433599345,BEECH,S35,433.0,0.7047619047619047,2022-11-25 12:40:00,1,False
JBU458,-118.298,34.4977,0.10497237569060773,AIRBUS,A320-232,1337.0,0.6742857142857144,2022-11-25 12:50:00,1,False
N43AD,-118.22,34.3832,0.12031921424186616,GULFSTREAM AEROSPACE,GIV-X (G450),1320.0,0.7047619047619047,2022-11-25 12:50:00,1,False
SKW3410,-118.156,34.6817,0.21772048291385304,EMBRAER S A,ERJ 170-200 LR,5740.0,0.7371428571428571,2022-11-25 12:50:00,1,False
NCR657,-118.766,34.8339,0.21812973194188662,BOEING,747-412,0.0,0.7047619047619047,2022-11-25 12:50:00,2,False
LXJ406,-118.351,34.5671,0.04501739308369143,EMBRAER S A,EMB-545,6076.0,0.44190476190476186,2022-11-25 12:50:00,1,False
SWA2408,-118.659,34.9073,0.3165541231839574,BOEING,737-7H4,1345.0,0.8152380952380953,2022-11-25 12:50:00,2,False
GAJ905,-118.079,34.6145,0.0728463269899734,CESSNA,750,4701.0,0.7371428571428571,2022-11-25 13:00:00,1,False
ASA200,-118.716,34.3892,0.27603846940863513,BOEING,737-990ER,3630.0,0.8323809523809522,2022-11-25 13:00:00,3,False
SWA617,-118.618,34.4495,0.2842234499693063,BOEING,737-7BD,2044.0,0.819047619047619,2022-11-25 13:00:00,3,False
JCY824,-118.433,34.4377,0.3411090648659709,BOMBARDIER INC,BD-100-1A10,2004.0,0.8419047619047619,2022-11-25 13:00:00,3,False
SWA1088,-118.297,34.5056,0.2596685082872928,BOEING,737-7BD,5702.0,0.8457142857142856,2022-11-25 13:00:00,3,False
N188FJ,-118.275,34.5803,0.04419889502762431,DASSAULT-BREGUET,FALCON 50,4725.0,0.7047619047619047,2022-11-25 13:00:00,1,False
SWA274,-117.688,34.7081,0.20912625332514834,BOEING,737-7H4,4625.0,0.7676190476190476,2022-11-25 13:00:00,0,False
N373AF,-118.164,34.5185,0.22181297319418863,CESSNA,525,1621.0,0.7047619047619047,2022-11-25 13:00:00,1,False
ASH5812,-117.866,34.4276,0.292817679558011,BOMBARDIER INC,CL-600-2D24,1724.0,0.8019047619047619,2022-11-25 13:00:00,0,False
AAL1009,-117.975,34.6049,0.2922038060159607,AIRBUS INDUSTRIE,A319-112,7655.0,0.7885714285714285,2022-11-25 13:10:00,0,False
N9638M,-117.649,34.7523,0.07427869858809084,MOONEY,M20C,0.0,0.7047619047619047,2022-11-25 13:20:00,0,False
UAL384,-118.086,34.5631,0.30038878657663187,BOEING,777-222,3771.0,0.8723809523809523,2022-11-25 13:20:00,1,False
N870CB,-118.516,34.9244,0.17577245754041332,PILATUS,PC-12/45,6370.0,0.7047619047619047,2022-11-25 13:30:00,2,False
DAL2647,-117.678,34.3583,0.155719255166769,AIRBUS,A321-211,0.0,0.7047619047619047,2022-11-25 13:30:00,0,False
UAL1623,-118.221,34.4866,0.2222222222222222,BOEING,737-824,1335.0,0.8895238095238094,2022-11-25 13:30:00,1,False
SWA1992,-118.057,34.6318,0.07550644567219153,BOEING,737-7H4,4130.0,0.5657142857142856,2022-11-25 13:30:00,1,False
N2945D,-117.942,34.7143,0.048291385307959886,PIPER,PA-28-236,1200.0,0.7047619047619047,2022-11-25 13:30:00,1,False
N200SN,-118.243,34.6021,0.11724984653161448,SWEARINGEN,SA226-T(B),1377.0,0.7047619047619047,2022-11-25 13:30:00,1,False
N5208D,-118.069,34.626,0.048496009821976674,CESSNA,172N,4757.0,0.7047619047619047,2022-11-25 13:30:00,1,False
N458CP,-118.233,34.4918,0.06404747288725189,CIRRUS DESIGN CORP,SR22,4755.0,0.7047619047619047,2022-11-25 13:30:00,1,False
SKW4152,-117.936,34.4671,0.14016779210149377,EMBRAER S A,ERJ 170-200 LL,6736.0,0.56,2022-11-25 13:40:00,1,False
N905XC,-118.301,34.6368,0.02885205647636587,BOWLES CHRIS,GLASTAR,4740.0,0.7047619047619047,2022-11-25 13:40:00,1,False
SKW3509,-117.995,34.6877,0.17270308983016164,EMBRAER S A,ERJ 170-200 LL,2457.0,0.6666666666666667,2022-11-25 13:40:00,1,False
SKW5529,-118.867,34.9169,0.18252506650296707,BOMBARDIER INC,CL-600-2B19,1316.0,0.6133333333333333,2022-11-25 13:40:00,2,False
ASA879,-118.816,34.8887,0.2846326989973399,BOEING,737-9,1075.0,0.8285714285714285,2022-11-25 13:40:00,2,False
LXJ420,-118.038,34.6346,0.0777573153263761,EMBRAER S A,EMB-545,7320.0,0.5923809523809525,2022-11-25 13:50:00,1,False
EJA154,-117.878,34.6422,0.08696541845713116,BOMBARDIER INC,BD-700-1A10,1173.0,0.6799999999999999,2022-11-25 14:00:00,0,False
SKW3392,-118.51,34.9136,0.21117249846531616,EMBRAER S A,ERJ 170-200 LR,3307.0,0.5561904761904761,2022-11-25 14:00:00,2,False
N702SJ,-118.213,34.4552,0.11581747493349702,BOMBARDIER INC,CL-600-2B19,4712.0,0.6361904761904762,2022-11-25 14:00:00,1,False
SWA3124,-117.812,34.9,0.30857376713730306,BOEING,737-7K9,1755.0,0.8247619047619048,2022-11-25 14:00:00,0,False
N1162D,-118.101,34.7168,0.0746879476161244,MOONEY AIRCRAFT CORP.,M20K,3662.0,0.7047619047619047,2022-11-25 14:00:00,1,False
JSX107,-118.361,34.5649,0.04563126662574177,EMBRAER,EMB-135LR,4675.0,0.7047619047619047,2022-11-25 14:00:00,1,False
N780LM,-118.294,34.3241,0.2596685082872928,DASSAULT AVIATION,FALCON 7X,7214.0,0.8590476190476191,2022-11-25 14:00:00,3,False
SWA3415,-117.947,34.6933,0.2093308778391651,BOEING,737-7H4,4736.0,0.6799999999999999,2022-11-25 14:00:00,1,False
EJA836,-117.753,34.7047,0.22406384284837322,TEXTRON AVIATION INC,700,7622.0,0.8419047619047619,2022-11-25 14:00:00,0,False
UAL821,-118.269,34.4529,0.27624309392265195,AIRBUS INDUSTRIE,A319-131,6330.0,0.8114285714285714,2022-11-25 14:00:00,3,False
N76HP,-117.965,34.587,0.03089830161653366,MOONEY,M20F,2417.0,0.7047619047619047,2022-11-25 14:10:00,1,False
SWA3838,-118.542,34.5058,0.3087783916513198,BOEING,737-7H4,0.0,0.7047619047619047,2022-11-25 14:10:00,3,False
N418AK,-117.927,34.7012,0.032739922242684676,ALLISON E KNUPP,RV-7,1200.0,0.7047619047619047,2022-11-25 14:10:00,1,False
JSX108,-118.317,34.4784,0.13730304890525885,EMBRAER,EMB-135ER,4645.0,0.7047619047619047,2022-11-25 14:10:00,1,False
N271ES,-118.818,34.4903,0.32535297728667895,CESSNA,525C,3633.0,0.7447619047619047,2022-11-25 14:10:00,3,False
LXJ406,-118.27,34.4822,0.13402905668099035,EMBRAER S A,EMB-545,4660.0,0.6838095238095239,2022-11-25 14:20:00,1,False
654CP,-117.579,34.7118,0.16226723961530592,DASSAULT-BREGUET,FALCON 50,7741.0,0.7047619047619047,2022-11-25 14:20:00,0,False
TAI563,-117.714,34.1061,0.27603846940863513,AIRBUS,A320-251N,0.0,0.7047619047619047,2022-11-25 14:20:00,0,True
N369MK,-117.735,34.5586,0.20912625332514834,RAYTHEON AIRCRAFT COMPANY,B300,1374.0,0.7047619047619047,2022-11-25 14:20:00,0,False
N806SW,-118.483,34.311,0.2408430529977491,CESSNA,525C,7663.0,0.7047619047619047,2022-11-25 14:30:00,3,False
DAL2385,-117.749,34.3188,0.1921424186617557,AIRBUS CANADA LP,BD-500-1A11,0.0,0.7047619047619047,2022-11-25 14:30:00,0,False
N188SF,-118.216,34.5862,0.05934110906486596,Unknown,Unknown,1371.0,0.7047619047619047,2022-11-25 14:30:00,1,False
N34SJ,-118.239,34.4016,0.16226723961530592,CESSNA,525B,1003.0,0.7047619047619047,2022-11-25 14:30:00,1,False
AAL1208,-118.011,34.685,0.17781870268058114,BOEING,737-823,7225.0,0.7485714285714287,2022-11-25 14:30:00,1,False
JBU624,-117.319,34.6328,0.19234704317577245,AIRBUS,A321-231,2423.0,0.8285714285714285,2022-11-25 14:30:00,0,True
SKW4700,-118.607,34.4729,0.19889502762430938,BOMBARDIER INC,CL-600-2B19,2705.0,0.7047619047619047,2022-11-25 14:30:00,3,False
UAL2335,-118.326,34.9823,0.2844280744833231,AIRBUS INDUSTRIE,A319-131,1312.0,0.8285714285714285,2022-11-25 14:30:00,2,False
N6393C,-118.104,34.4881,0.040515653775322284,PIPER,PA-28-161,4614.0,0.7047619047619047,2022-11-25 14:40:00,1,False
SWA983,-118.697,34.5872,0.28381420094127274,BOEING,737-7H4,7324.0,0.8361904761904762,2022-11-25 14:40:00,3,False
N105BK,-118.289,34.2677,0.2922038060159607,DASSAULT AVIATION,MYSTERE FALCON 900,3226.0,0.8857142857142857,2022-11-25 14:40:00,3,False
SWA854,-117.924,34.5141,0.27603846940863513,BOEING,737-8,1064.0,0.8323809523809522,2022-11-25 14:40:00,0,False
DAL2904,-118.61,34.5451,0.2586453857172089,AIRBUS INDUSTRIE,A320-211,1331.0,0.8457142857142856,2022-11-25 14:50:00,3,False
SWA166,-118.263,34.7694,0.1917331696337221,BOEING,737-7H4,3252.0,0.8495238095238096,2022-11-25 14:50:00,1,False
SWA103,-118.006,34.6318,0.07918968692449355,BOEING,737-7K5,4754.0,0.6228571428571428,2022-11-25 14:50:00,1,False
SWA241,-117.841,34.561,0.18375281358706774,BOEING,737-7H4,2077.0,0.7676190476190476,2022-11-25 14:50:00,0,False
EJA557,-118.238,34.7038,0.09965213832617147,CESSNA,560XL,766.0,0.7047619047619047,2022-11-25 14:50:00,1,False
SWA3065,-117.797,34.5707,0.292817679558011,BOEING,737-8,2602.0,0.8361904761904762,2022-11-25 14:50:00,0,False
SWA1385,-118.089,34.6291,0.2463679148762022,BOEING,737-8H4,3731.0,0.8323809523809522,2022-11-25 14:50:00,1,False
JSX553,-117.648,34.6685,0.1467157765500307,Unknown,Unknown,1303.0,0.7047619047619047,2022-11-25 14:50:00,0,False
N5208D,-118.132,34.8192,0.013095968897073873,CESSNA,172N,0.0,0.7047619047619047,2022-11-25 15:00:00,1,False
SWA1778,-118.516,34.9214,0.2924084305299775,BOEING,737-800,3265.0,0.819047619047619,2022-11-25 15:00:00,2,False
N685ST,-118.315,34.6927,0.12543482709228565,HAWKER BEECHCRAFT CORP,B300,1020.0,0.4552380952380953,2022-11-25 15:10:00,1,False
EJA428,-117.748,35.1847,0.3165541231839574,EMBRAER EXECUTIVE AIRCRAFT INC,EMB-505,7270.0,0.7047619047619047,2022-11-25 15:10:00,0,True
N550TR,-118.074,34.4556,0.14855739717618172,CESSNA,550,4705.0,0.7047619047619047,2022-11-25 15:10:00,1,False
N889MS,-118.342,34.5696,0.04501739308369143,GULFSTREAM AEROSPACE,GV-SP (G550),2024.0,0.45142857142857146,2022-11-25 15:10:00,1,False
N58646,-118.192,34.5608,0.022304072027828935,CESSNA,182P,1200.0,0.7047619047619047,2022-11-25 15:10:00,1,False
ASA1176,-118.419,34.3317,0.27603846940863513,BOEING,737-900ER,1672.0,0.8114285714285714,2022-11-25 15:10:00,3,False
AAY98,-118.631,34.4152,0.21792510742786986,AIRBUS,A319-112,4653.0,0.8019047619047619,2022-11-25 15:10:00,3,False
AAL2393,-117.515,34.6251,0.2422754245958666,BOEING,737-823,3311.0,0.7047619047619047,2022-11-25 15:10:00,0,False
N5208D,-118.024,34.5574,0.040515653775322284,CESSNA,172N,1200.0,0.7047619047619047,2022-11-25 15:10:00,1,False
N900XG,-118.317,34.4692,0.13177818702680583,HAWKER BEECHCRAFT CORP,HAWKER 900XP,4713.0,0.6304761904761904,2022-11-25 15:20:00,1,False
N246GS,-118.8,34.6053,0.31716799672600776,TEXTRON AVIATION INC,525C,2405.0,0.7847619047619048,2022-11-25 15:20:00,3,False
ASA690,-118.576,35.076,0.22938408021280948,BOEING,737-990ER,6650.0,0.7847619047619048,2022-11-25 15:30:00,2,False
WSN92,-118.501,34.492,0.21731123388581952,FAIRCHILD DORNIER,DORNIER 328-300,2063.0,0.6838095238095239,2022-11-25 15:30:00,3,False
VXP149,-118.353,34.7939,0.18600368324125227,BOEING,737-752,3351.0,0.7238095238095239,2022-11-25 15:40:00,2,False
SWA400,-117.98,34.4968,0.1671782279517086,BOEING,737-7BD,5734.0,0.8019047619047619,2022-11-25 15:40:00,1,False
WWI93,-118.264,34.5875,0.054225496214446486,CANADAIR LTD,CL-600-2B16,4742.0,0.7047619047619047,2022-11-25 15:40:00,1,False
ASA1137,-118.755,34.8899,0.2844280744833231,BOEING,737-990,7612.0,0.8361904761904762,2022-11-25 15:40:00,2,False
SKW4795,-118.414,34.8993,0.18354818907305093,BOMBARDIER INC,CL-600-2B19,0.0,0.7047619047619047,2022-11-25 15:50:00,2,False
SWA1222,-118.174,34.6068,0.06384284837323512,BOEING,737-7H4,4675.0,0.4857142857142857,2022-11-25 15:50:00,1,False
SWA1256,-117.702,34.5872,0.2664211172498465,BOEING,737-8,2620.0,0.8361904761904762,2022-11-25 15:50:00,0,False
SWA203,-117.74,34.8844,0.3081645181092695,BOEING,737-752,3710.0,0.7047619047619047,2022-11-25 15:50:00,0,False
N822MB,-118.236,34.5952,0.1671782279517086,PIPER,PA-46-310P,7650.0,0.22666666666666668,2022-11-25 15:50:00,1,True
DAL1390,-117.823,34.2778,0.18723143032535294,AIRBUS INDUSTRIE,A319-114,0.0,0.7047619047619047,2022-11-25 16:00:00,0,False
SWA103,-118.668,34.5605,0.16185799058727235,BOEING,737-7K5,1356.0,0.7980952380952382,2022-11-25 16:00:00,3,False
SWA3591,-118.383,34.4501,0.1798649478207489,BOEING,737-73V,2475.0,0.7714285714285714,2022-11-25 16:00:00,3,False
SWA4189,-118.772,34.5072,0.2510742786985881,BOEING,737-7H4,7722.0,0.819047619047619,2022-11-25 16:00:00,3,False
DAL2171,-117.472,34.5074,0.26928586044608144,C SERIES AIRCRAFT LTD PTNRSP,BD-500-1A10,6751.0,0.660952380952381,2022-11-25 16:00:00,0,False
SKW3356,-117.877,34.707,0.21812973194188662,EMBRAER S A,ERJ 170-200 LR,7674.0,0.7676190476190476,2022-11-25 16:00:00,0,False
N530JW,-117.697,34.7068,0.1821158174749335,BOMBARDIER INC,CL-600-2B19,4631.0,0.7314285714285713,2022-11-25 16:00:00,0,False
N909SF,-118.565,34.7195,0.2340904440351954,BELL,222,0.0,0.7047619047619047,2022-11-25 16:00:00,2,False
FDX948,-118.667,34.4082,0.2676488643339472,MCDONNELL DOUGLAS,MD-11F,732.0,0.8761904761904762,2022-11-25 16:00:00,3,False
N222MC,-118.697,34.4479,0.19603028442807446,CANADAIR LTD,CL-600-2B16,2072.0,0.8323809523809522,2022-11-25 16:00:00,3,False
N790Z,-118.011,34.6376,0.08000818498056067,DASSAULT AVIATION,FALCON 2000,7273.0,0.7047619047619047,2022-11-25 16:10:00,1,False
EJA679,-118.358,34.5652,0.04460814405565787,TEXTRON AVIATION INC,680A,1611.0,0.7047619047619047,2022-11-25 16:10:00,1,False
ENY3473,-118.301,34.8143,0.12441170452220175,EMBRAER S A,ERJ 170-200 LR,2664.0,0.6666666666666667,2022-11-25 16:10:00,1,False
EJA821,-118.53,34.4754,0.21751585839983628,TEXTRON AVIATION INC,700,1420.0,0.8990476190476191,2022-11-25 16:10:00,3,False
JSX403,-117.631,34.5948,0.19603028442807446,EMBRAER,EMB-135LR,1062.0,0.7047619047619047,2022-11-25 16:10:00,0,False
SWA220,-118.308,34.1751,0.2815633312870882,BOEING,737-7H4,3736.0,0.7047619047619047,2022-11-25 16:10:00,3,True
SKW4768,-118.208,34.3875,0.2126048700634336,BOMBARDIER INC,CL-600-2B19,1365.0,0.6571428571428573,2022-11-25 16:20:00,1,False
DAL1187,-118.148,34.7766,0.1731123388581952,AIRBUS CANADA LTD PTNRSP,BD-500-1A10,1505.0,0.7542857142857142,2022-11-25 16:20:00,1,False
SWA2426,-118.651,34.8438,0.2504604051565378,BOEING,737-8,6736.0,0.8152380952380953,2022-11-25 16:20:00,2,False
SKW5509,-118.089,34.7619,0.21772048291385304,BOMBARDIER INC,CL-600-2C10,2075.0,0.8552380952380951,2022-11-25 16:20:00,1,False
N685ST,-118.506,34.8295,0.11745447104563127,HAWKER BEECHCRAFT CORP,B300,7311.0,0.4723809523809524,2022-11-25 16:20:00,2,False
N665WA,-117.982,34.6404,0.08246367914876201,PIPER,PA-46-600TP,6003.0,0.7047619047619047,2022-11-25 16:30:00,1,False
SKW3286,-118.09,34.6441,0.2922038060159607,YABORA INDUSTRIA AERONAUTICA S,ERJ 170-200 LR,2051.0,0.7923809523809524,2022-11-25 16:40:00,1,False
AAL545,-117.337,34.5622,0.18764067935338652,AIRBUS,A321-253NX,0.0,0.8761904761904762,2022-11-25 16:40:00,0,True
SWA3447,-117.592,34.641,0.2590546347452425,BOEING,737-8H4,4707.0,0.8019047619047619,2022-11-25 16:40:00,0,False
SKW4992,-118.255,34.5393,0.1346429302230407,BOMBARDIER INC,CL-600-2C10,7242.0,0.6571428571428573,2022-11-25 16:50:00,1,False
NKS875,-117.693,34.3504,0.1857990587272355,AIRBUS,A320-271N,0.0,0.8628571428571428,2022-11-25 16:50:00,0,False
SWA2425,-118.574,34.5508,0.2758338448946184,BOEING,737-800,3614.0,0.7047619047619047,2022-11-25 16:50:00,3,False
JBU1124,-117.464,34.4863,0.17147534274606097,AIRBUS,A321-231,0.0,0.7047619047619047,2022-11-25 16:50:00,0,False
N9848J,-117.888,34.6618,0.06629834254143646,CESSNA,172N,2634.0,0.7047619047619047,2022-11-25 17:00:00,0,False
UAL2146,-117.741,34.3232,0.17781870268058114,BOEING,737-924ER,0.0,0.7047619047619047,2022-11-25 17:00:00,0,False
SWA1067,-118.761,34.6527,0.28381420094127274,BOEING,737-752,6740.0,0.8247619047619048,2022-11-25 17:00:00,2,False
ASA420,-117.76,34.4925,0.10354000409249027,BOEING,737-9,6671.0,0.6361904761904762,2022-11-25 17:00:00,0,False
N9173J,-118.14,34.4703,0.06507059545733579,PIPER,PA-28-180,1054.0,0.7047619047619047,2022-11-25 17:10:00,1,False
ASH5826,-117.558,34.7281,0.3089830161653366,BOMBARDIER INC,CL-600-2D24,6374.0,0.8019047619047619,2022-11-25 17:10:00,0,False
SWA559,-118.643,34.4621,0.20032739922242682,BOEING,737-7H4,4753.0,0.7619047619047619,2022-11-25 17:10:00,3,False
N9848J,-118.139,34.7297,0.06547984448536935,CESSNA,172N,2634.0,0.7047619047619047,2022-11-25 17:10:00,1,False
N4VG,-118.273,34.6829,0.012072846326989975,BEECH,35-C33,1200.0,0.7047619047619047,2022-11-25 17:20:00,1,False
SKW5703,-118.176,34.6771,0.17352158788622873,BOMBARDIER INC,CL-600-2B19,1766.0,0.7676190476190476,2022-11-25 17:20:00,1,False
ASA323,-118.513,35.0354,0.26744423981993043,BOEING,737-900ER,1475.0,0.819047619047619,2022-11-25 17:20:00,2,False
SKW4994,-117.329,34.3606,0.2919991815019439,BOMBARDIER INC,CL-600-2C10,3754.0,0.8019047619047619,2022-11-25 17:20:00,0,True
N9173J,-118.357,34.6599,0.06466134642930223,PIPER,PA-28-180,1054.0,0.7047619047619047,2022-11-25 17:20:00,1,False
SWA256,-117.204,34.6457,0.26887661141804786,BOEING,737-7Q8,7755.0,0.8247619047619048,2022-11-25 17:30:00,0,True
VXP138,-117.481,34.5894,0.21117249846531616,BOEING,737-752,5777.0,0.7047619047619047,2022-11-25 17:30:00,0,False
ASA845,-118.602,34.8348,0.285451197053407,BOEING,737-9,6005.0,0.8152380952380953,2022-11-25 17:30:00,2,False
N181TR,-118.212,34.5218,0.08737466748516472,PIPER AIRCRAFT INC,PA 46-350P,7610.0,0.7047619047619047,2022-11-25 17:30:00,1,False
JSX110,-117.945,34.6931,0.14528340495191322,EMBRAER,EMB-135LR,4672.0,0.7047619047619047,2022-11-25 17:30:00,1,False
N322LL,-118.385,34.6982,0.3574790259873133,EMBRAER S A,EMB-505,5320.0,0.7542857142857142,2022-11-25 17:30:00,3,False
ASA800,-117.933,34.5414,0.1739308369142623,BOEING,737-900ER,3366.0,0.6914285714285715,2022-11-25 17:30:00,0,False
SKW5672,-117.761,34.4928,0.11315735625127889,EMBRAER S A,ERJ 170-200 LL,3275.0,0.5295238095238095,2022-11-25 17:30:00,0,False
ATN3441,-118.406,34.8677,0.20053202373644363,BOEING,767-323,6603.0,0.819047619047619,2022-11-25 17:50:00,2,False
DAL1334,-118.796,35.336,0.2924084305299775,BOEING,737-832,3577.0,0.8323809523809522,2022-11-25 18:00:00,2,True
AAY33,-118.374,34.6868,0.2093308778391651,AIRBUS,A319-112,4722.0,0.8152380952380953,2022-11-25 18:00:00,3,False
SKW3447,-118.33,34.7775,0.18334356455903417,EMBRAER,ERJ 170-200 LR,3264.0,0.7142857142857142,2022-11-25 18:00:00,1,False
SCX426,-117.625,34.3894,0.19787190505422547,BOEING,737-83N,6743.0,0.7047619047619047,2022-11-25 18:00:00,0,False
SWA3370,-118.761,34.5493,0.28401882545528956,BOEING,737-8H4,2035.0,0.819047619047619,2022-11-25 18:00:00,3,False
SWA165,-117.759,34.6189,0.18334356455903417,BOEING,737-7BD,4766.0,0.7580952380952382,2022-11-25 18:00:00,0,False
AAL134,-117.333,34.5645,0.2214037241661551,BOEING,777-323ER,6707.0,0.9028571428571428,2022-11-25 18:00:00,0,True
N1102V,-118.33,34.6629,0.0658890935134029,RYAN,NAVION A,6747.0,0.7047619047619047,2022-11-25 18:00:00,1,False
QXE2353,-118.161,34.6846,0.2512789032126049,EMBRAER S A,ERJ 170-200 LR,2066.0,0.7980952380952382,2022-11-25 18:00:00,1,False
